idx,title,etc,description,review_sadness,review_joy,review_fear,review_disgust,review_anger,description_cluster,url,,
9954,Myths and Legends of Japan,"F. Hadland Davis,Evelyn Paul","The most popular myths and legends of Japanese culture are charmingly retold in English in this handsomely illustrated book. Here are myths of gods, heroes and warriors; legends of Buddha, and of the goddess Benten and the god Daikoku; tales of the sea and of Mount Fuji; accounts of superstitions and supernatural beings; observations on the spiritual properties of fans, fl,The most popular myths and legends of Japanese culture are charmingly retold in English in this handsomely illustrated book. Here are myths of gods, heroes and warriors; legends of Buddha, and of the goddess Benten and the god Daikoku; tales of the sea and of Mount Fuji; accounts of superstitions and supernatural beings; observations on the spiritual properties of fans, flowers, dolls and butterflies and much more.,The collection begins with the early myths of Japan, which the author describes as \quaint, beautiful, quasi-humorous.\ These are followed by legends celebrating early heroes and warriors, and the earliest examples of the Japanese romance, \The Bamboo-Cutter and the Moon-Maiden.\ Many of the legends that follow reflect a poetic love of beauty and of nature. But as the author points out, \there is plenty of crude realism in Japanese legend. We are repelled by the Thunder God's favorite repast, amazed by the magical power of foxes and cats; and the story of 'HÃÂÃÂ¯chi-the-Earless' and of the corpse-eating priest afford striking examples of the combination of the weird and the horrible.\,Thirty-two full-page illustrations offer compelling images of Buddha and the Dragon; A Kakemono Ghost; The Jelly-Fish and the Monkey; The Firefly Battle; Tokoyo and the Sea Serpent; Sengen, the Goddess of Mount Fuji; and other subjects of these timeless myths. In addition, the author has included several invaluable appendixes that offer a helpful note on Japanese poetry, a listing of gods and goddesses, a genealogy of The Age of the Gods, and an index of poetical quotations.",0.602188,0.274017,0.027803,0.020306,0.147975,3,https://whatdoido.kro.kr/movie/9954.jpg,,
9956,Myths & Legends of Japan,F. Hadland Davis,Fairy tales and dramatic legends mirror the diverse customs and traditions of Japan.,0.602188,0.274017,0.027803,0.020306,0.147975,2,https://whatdoido.kro.kr/movie/9956.jpg,,
9972,The Moon Is a Harsh Mistress,Robert A. Heinlein,"It is a tale of revolution, of the rebellion of a former penal colony on the Moon against its masters on the Earth. It is a tale of a culture whose family structures are based on the presence of two men for every woman, leading to novel forms of marriage and family. It is the story of the disparate people, a computer technician, a vigorous young female agitator, and an eld,It is a tale of revolution, of the rebellion of a former penal colony on the Moon against its masters on the Earth. It is a tale of a culture whose family structures are based on the presence of two men for every woman, leading to novel forms of marriage and family. It is the story of the disparate people, a computer technician, a vigorous young female agitator, and an elderly academic who become the movement's leaders, and of Mike, the supercomputer whose sentience is known only to the revolt's inner circle, who for reasons of his own is committed to the revolution's ultimate success.",0.050514,0.506058,0.060348,0.016131,0.034886,3,https://whatdoido.kro.kr/movie/9972.jpg,,
10200,Flatland: A Romance of Many Dimensions,Edwin A. Abbott,"Large Format for easy reading. Hugely influential work in which the author attempts popularise the notion of multidimensional geometry, but the book is also a clever satire on the social, moral, and religious values of the late 19th Centrury.",0.631354,0.017735,0.154112,0.262514,0.281361,3,https://whatdoido.kro.kr/movie/10200.jpg,,
10303,Starship Troopers,Robert A. Heinlein,"The historians can?t seem to settle whether to call this one \The Third Space War\ or the fourth, or whether \The First Interstellar War\ fits it better. We just call it ?The Bug War.\ Everything up to then and still later were \incidents,\ \patrols,\ or \police actions.\ However, you are just as dead if you buy the farm in an \incident\ as you are if you buy it in a dec,The historians can?t seem to settle whether to call this one \The Third Space War\ or the fourth, or whether \The First Interstellar War\ fits it better. We just call it ?The Bug War.\ Everything up to then and still later were \incidents,\ \patrols,\ or \police actions.\ However, you are just as dead if you buy the farm in an \incident\ as you are if you buy it in a declared war...,In one of Robert A. Heinlein?s most controversial bestsellers, a recruit of the future goes through the toughest boot camp in the Universe?and into battle with the Terran Mobile Infantry against mankind?s most alarming enemy.",0.011826,0.885582,0.018442,0.016178,0.051756,2,https://whatdoido.kro.kr/movie/10303.jpg,,
10367,The Visitation,Frank E. Peretti,"The national media and the curious all flock to the little town?a great boon for local business but not for Travis Jordan. The burned-out former pastor has been trying to hide,The national media and the curious all flock to the little town?a great boon for local business but not for Travis Jordan. The burned-out former pastor has been trying to hide his past in Antioch. Now the whole world is headed to his backyard to find the Messiah, and in the process, every spiritual assumption he has ever held will be challenged. The startling secret behind this visitation ultimately pushes one man into a supernatural confrontation that has eternal consequences.",0.568016,0.268174,0.12756,0.032668,0.049802,2,https://whatdoido.kro.kr/movie/10367.jpg,,
10369,Angels and Visitations: A Miscellany,"Neil Gaiman,Charles Vess,Stephen R. Bissette,Bill Sienkiewicz,P. Craig Russell,Michael Zulli,Jill K. Schwarz","A collection of Neil Gaiman's short fiction; an odd assortment of enigmatic and wonderful tales- including Troll Bridge, Chivalry and Cold Colours - to amuse and delight, illustrated by Charles Vess, P. Craig Russell, Jill Carla Schwarz, Michael Zulli, and Rrandy Broecker.,A collection of Neil Gaiman's short fiction; an odd assortment of enigmatic and wonderful tales- including Troll Bridge, Chivalry and Cold Colours - to amuse and delight, illustrated by Charles Vess, P. Craig Russell, Jill Carla Schwarz, Michael Zulli, and Rrandy Broecker.",0.676506,0.213712,0.063816,0.062541,0.067946,3,https://whatdoido.kro.kr/movie/10369.jpg,,
10392,A First Course in String Theory,Barton Zwiebach,"An accessible introduction to string theory, this book provides a detailed and self-contained demonstration of the main concepts involved. The first part deals with basic ideas, reviewing special relativity and electromagnetism while introducing the concept of extra dimensions. D-branes and the classical dynamics of relativistic strings are discussed next, and the quantiza,An accessible introduction to string theory, this book provides a detailed and self-contained demonstration of the main concepts involved. The first part deals with basic ideas, reviewing special relativity and electromagnetism while introducing the concept of extra dimensions. D-branes and the classical dynamics of relativistic strings are discussed next, and the quantization of open and closed bosonic strings in the light-cone gauge, along with a brief introduction to superstrings. The second part begins with a detailed study of D-branes followed by string thermodynamics. It discusses possible physical applications, and covers T-duality of open and closed strings, electromagnetic fields on D-branes, Born/Infeld electrodynamics, covariant string quantization and string interactions. Primarily aimed as a textbook for advanced undergraduate and beginning graduate courses, it will also be ideal for a wide range of scientists and mathematicians who are curious about string theory.",0.06587,0.663597,0.110364,0.064626,0.143614,1,https://whatdoido.kro.kr/movie/10392.jpg,,
10452,Misty of Chincoteague,"Marguerite Henry,Wesley Dennis","\You'll never catch the Phantom,\ says Grandpa. \That horse is fast as the wind. She's escaped from every roundup on the island!\,But Paul and Maureen want the beautiful wild mare for their very own.,\I'm going to capture her myself,\ says Paul.,When Paul finally overtakes the Phantom, he makes a surprising discovery. Running at her side is a brand-new, silvery-gray colt - Mi,\You'll never catch the Phantom,\ says Grandpa. \That horse is fast as the wind. She's escaped from every roundup on the island!\,But Paul and Maureen want the beautiful wild mare for their very own.,\I'm going to capture her myself,\ says Paul.,When Paul finally overtakes the Phantom, he makes a surprising discovery. Running at her side is a brand-new, silvery-gray colt - Misty!",0.013603,0.933256,0.022204,0.011314,0.008404,3,https://whatdoido.kro.kr/movie/10452.jpg,,
10457,Dark Horses and Black Beauties,Melissa Holbrook Pierson,"This work examines the fascination and romance that is evident in every horse and pony club in the western hemisphere. Holbrook writes about her obsession with boots, the willingness to get dirty, live with manure and to polish leather until it shines.",0.601283,0.062492,0.051333,0.238091,0.340019,2,https://whatdoido.kro.kr/movie/10457.jpg,,
10488,Pollyanna,Eleanor H. Porter,"The orphan girl Pollyanna moves in with her strict aunt in New England. Despite a difficult start, Pollyanna's exuberance and positivity affect everyone who meets her, and she spreads joy and love wherever she goes. But when tragedy strikes, Pollyanna finds her optimistic attitude tested, and she must learn to find happiness again.,A heartwarming tale that has become one of,The orphan girl Pollyanna moves in with her strict aunt in New England. Despite a difficult start, Pollyanna's exuberance and positivity affect everyone who meets her, and she spreads joy and love wherever she goes. But when tragedy strikes, Pollyanna finds her optimistic attitude tested, and she must learn to find happiness again.,A heartwarming tale that has become one of the most loved children's stories of all time, Eleanor H. Porter's 1913 best-seller?the first in a long series of Pollyanna novels by the author and other writers?is a beautiful story with a powerful moral message.",0.009412,0.918338,0.006089,0.026319,0.051237,3,https://whatdoido.kro.kr/movie/10488.jpg,,
10492,Rebecca of Sunnybrook Farm Set,"Eric E. Wiggin,Kate Douglas Wiggin","You're sure to want all three books of this trilogy so get them together in this set. Read about the child, Rebecca at Sunnybrook Farm; then growing up--at school and at the brick house; and finally, a grown-up Rebecca. You'll delight in her many adventures. Rewritten and retold for today's reader.,You're sure to want all three books of this trilogy so get them together in this set. Read about the child, Rebecca at Sunnybrook Farm; then growing up--at school and at the brick house; and finally, a grown-up Rebecca. You'll delight in her many adventures. Rewritten and retold for today's reader.",0.126727,0.81483,0.007054,0.017025,0.024051,3,https://whatdoido.kro.kr/movie/10492.jpg,,
10519,A Girl of the Limberlost,Gene Stratton-Porter,"Set amid Indiana's vast Limberlost Swamp, this treasured children's classic mixes astute observations on nature with the struggles of growing up in the early 20th century. Harassed by her mother and scorned by her peers, Elnora Comstock finds solace in natural beauty along with friendship, independence, and romance.,--,Synopsis from Huffington Post: Cornfields, soy fields, a,Set amid Indiana's vast Limberlost Swamp, this treasured children's classic mixes astute observations on nature with the struggles of growing up in the early 20th century. Harassed by her mother and scorned by her peers, Elnora Comstock finds solace in natural beauty along with friendship, independence, and romance.,--,Synopsis from Huffington Post: Cornfields, soy fields, alfalfa fields ??Indiana has long been seen as an agricultural plain. But to make it a lucrative farming state, much of the land had to be deforested, leaving behind devastated habitats. The Limberlost, a wetland in northern Indiana, was mostly destroyed by drainage, logging and oil production. Gene Stratton-Porter, an early 20th-century naturalist and novelist, captured the fading beauty of the swamp in books like A Girl of the Limberlost, a novel about a smart, ambitious girl who lives in the dwindling wetland with her mother and pays for school by collecting local moth specimens to sell to naturalists. The book isn?t exactly an environmentalist tract, but it makes the case nonetheless: It celebrates the beauty and richness of the swampland, while showing how easily economic forces push landowners to strip it away.",0.12286,0.822416,0.014563,0.011198,0.014117,0,https://whatdoido.kro.kr/movie/10519.jpg,,
10597,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,"The purpose of this book is to share, in rich detail, an understanding of how it feels and what it means to do qualitative research, and to provide support for doctoral students who choose this form of inquiry for their dissertation research.",0.165517,0.778355,0.045201,0.009767,0.013248,3,https://whatdoido.kro.kr/movie/10597.jpg,,
10598,Writing the Qualitative Dissertation: Understanding by Doing,Judith M. Meloy,"The purpose of this book is to share, in rich detail, an understanding of how it feels and what it means to do qualitative research, and to provide support for doctoral students who choose this form of inquiry for their dissertation research.",0.165517,0.778355,0.045201,0.009767,0.013248,3,https://whatdoido.kro.kr/movie/10598.jpg,,
10609,The Life and Adventures of Santa Claus,"L. Frank Baum,Mary Cowles Clark","Every child knows about Santa Claus, the jolly man who brings gifts to all on Christmas. There are many stories that tell of his life, but the delightful version relayed in The Life and Adventures of Santa Claus is by far the most charming and original of all. Only L. Frank Baum, the man who created the wonderful land of Oz, could have told Santa's tale in such rich and im,Every child knows about Santa Claus, the jolly man who brings gifts to all on Christmas. There are many stories that tell of his life, but the delightful version relayed in The Life and Adventures of Santa Claus is by far the most charming and original of all. Only L. Frank Baum, the man who created the wonderful land of Oz, could have told Santa's tale in such rich and imaginative detail.",0.291547,0.503555,0.019085,0.003024,0.008318,3,https://whatdoido.kro.kr/movie/10609.jpg,,
10762,The Far Side of the World,Patrick O'Brian,"Jack Aubrey, a brilliant and fearless captain in Nelson's navy, accepts a mission to intercept a frigate intent on wreaking havoc among British whalers. As HMS Surprise and her crew draw nearer to the enemy, their journey grows perilous, and murder and a shipwreck ensue.,Jack Aubrey, a brilliant and fearless captain in Nelson's navy, accepts a mission to intercept a frigate intent on wreaking havoc among British whalers. As HMS Surprise and her crew draw nearer to the enemy, their journey grows perilous, and murder and a shipwreck ensue.",0.256904,0.637272,0.015548,0.050072,0.070838,3,https://whatdoido.kro.kr/movie/10762.jpg,,
10771,Pirates,John Matthews,"At last the ultimate book of pirates is here! Inside is the stuff of legend, where tales of adventure and intrigue are written in blood. Read about Blackbeard and Captain Kidd. Learn about walking the plank and buried treasure. Discover what was like aboard a pirate ship -- from a pirate's strict code of conduct to the punishments that awaited those that broke them.,All the,At last the ultimate book of pirates is here! Inside is the stuff of legend, where tales of adventure and intrigue are written in blood. Read about Blackbeard and Captain Kidd. Learn about walking the plank and buried treasure. Discover what was like aboard a pirate ship -- from a pirate's strict code of conduct to the punishments that awaited those that broke them.,All the intrigue, adventure, and grizzly details are brought to life in this lavish hardcover package jam packed with fact and fiction, pirate lore, and amazing memorabilia, including:,a booklet of pirate slang,a genuine advertisement to recruit pirates,a booklet of pirate biographies,a letter from William the III to Captain Kidd,a pullout featuring pirate weapons,a treasure map,a wanted poster for Blackbeard,sample playing cards,as well as flaps and fold outs galore!",0.204814,0.689644,0.018284,0.020415,0.041398,0,https://whatdoido.kro.kr/movie/10771.jpg,,
10789,Jeeves and the Tie That Binds,P.G. Wodehouse,"A Bertie and Jeeves classic, featuring the Junior Ganymede, a Market Snodsbury election, and the,crossword puzzle.,Jeeves, who has saved Bertie Wooster so often in the past, may finally prove to be the unwitting cause of this young master's undoing in,The Junior Ganymede, a club for butlers in London's fashionable West End, requires e,A Bertie and Jeeves classic, featuring the Junior Ganymede, a Market Snodsbury election, and the,crossword puzzle.,Jeeves, who has saved Bertie Wooster so often in the past, may finally prove to be the unwitting cause of this young master's undoing in,The Junior Ganymede, a club for butlers in London's fashionable West End, requires every member to provide details about the fellow he is working for. When information is inadvertently revealed to a dangerous source, it falls to Jeeves to undo the damage.",0.154542,0.62545,0.043423,0.040249,0.083818,1,https://whatdoido.kro.kr/movie/10789.jpg,,
10796,A Gentleman of Leisure,P.G. Wodehouse,"'A Gentleman of Leisure' concerns a young man, his love life & a burglary. Familiar Wodehouse characters from both sides of the Atlantic appear in cameo.,'A Gentleman of Leisure' concerns a young man, his love life & a burglary. Familiar Wodehouse characters from both sides of the Atlantic appear in cameo.",0.050346,0.785778,0.117033,0.00865,0.075264,3,https://whatdoido.kro.kr/movie/10796.jpg,,
10817,Weekend Wodehouse,P.G. Wodehouse,"Includes Drones Club stories, Mr Mullinger stories, and stories of Jeeves, Lord Amsworth and Ukridge.",0.494173,0.630278,0.462262,0.103326,0.110571,1,https://whatdoido.kro.kr/movie/10817.jpg,,
10925,Introduction to Phenomenology,Dermot Moran,"is an outstanding and comprehensive guide to phenomenology. Dermot Moran lucidly examines the contributions of phenomenology's nine seminal thinkers: Brentano, Husserl, Heidegger, Gadamer, Arendt, Levinas, Sartre, Merleau-Ponty and Derrida.,Written in a clear and engaging style,,charts the course of the phenomenolo,is an outstanding and comprehensive guide to phenomenology. Dermot Moran lucidly examines the contributions of phenomenology's nine seminal thinkers: Brentano, Husserl, Heidegger, Gadamer, Arendt, Levinas, Sartre, Merleau-Ponty and Derrida.,Written in a clear and engaging style,,charts the course of the phenomenological movement from its origins in Husserl to its transformation by Derrida. It describes the thought of Heidegger and Sartre, phenomonology's most famous thinkers, and introduces and assesses the distinctive use of phenomonology by some of its lesser known exponents, such as Levinas, Arendt and Gadamer. Throughout the book, the enormous influence of phenomenology on the course of twentieth-century philosophy is thoroughly explored.,This is an indispensible introduction for all unfamiliar with this much talked about but little understood school of thought. Technical terms are explained throughout and jargon is avoided.,will be of interest to all students seeking a reliable introduction to a key movement in European thought.",0.027744,0.497034,0.020505,0.105319,0.023096,1,https://whatdoido.kro.kr/movie/10925.jpg,,
10933,Anime from Akira to Howl's Moving Castle: Experiencing Contemporary Japanese Animation,Susan J. Napier,"Updated and expanded edition of Susan Napier's cult classic, in-depth, sophisticated look at Japanese animation,Updated and expanded edition of Susan Napier's cult classic, in-depth, sophisticated look at Japanese animation",0.407685,0.273889,0.123959,0.031333,0.082198,1,https://whatdoido.kro.kr/movie/10933.jpg,,
10934,Anime from Akira to Howl's Moving Castle: Experiencing Contemporary Japanese Animation,Susan J. Napier,"Updated and expanded edition of Susan Napier's cult classic, in-depth, sophisticated look at Japanese animation,Updated and expanded edition of Susan Napier's cult classic, in-depth, sophisticated look at Japanese animation",0.407685,0.273889,0.123959,0.031333,0.082198,1,https://whatdoido.kro.kr/movie/10934.jpg,,
10959,"A Literate Passion: Letters of Anais Nin and Henry Miller, 1932-53",AnaÃÂ¯s Nin,"The intimacy between Nin and Miller, first disclosed in Henry and June, is documented further in this impassioned exchange of letters between the two controversial writers. Edited and with an Introduction by Gunther Stuhlmann; Index.",0.001388,0.980132,0.000998,0.000965,0.002413,1,https://whatdoido.kro.kr/movie/10959.jpg,,
10988,Gone with the Wind,Margaret Mitchell,"Scarlett O'Hara, the beautiful, spoiled daughter of a well-to-do Georgia plantation owner, must use every means at her disposal to claw her way out of the poverty she finds herself in after Sherman's March to the Sea.,Scarlett O'Hara, the beautiful, spoiled daughter of a well-to-do Georgia plantation owner, must use every means at her disposal to claw her way out of the poverty she finds herself in after Sherman's March to the Sea.",0.065518,0.332067,0.014872,0.049821,0.637103,1,https://whatdoido.kro.kr/movie/10988.jpg,,
11021,Steps,Jerzy KosiÃÂski,"Winner of the National Book Award for Fiction,From the esteemed author of the classics The Painted Bird and Being There comes this award-winning novel about one man's sexual and sensual experiences, the fabric from which his life has been woven.,Jerzy Kosinski's classic vision of moral and sexual estrangement brilliantly captures the disturbing undercurrents of modern politi,Winner of the National Book Award for Fiction,From the esteemed author of the classics The Painted Bird and Being There comes this award-winning novel about one man's sexual and sensual experiences, the fabric from which his life has been woven.,Jerzy Kosinski's classic vision of moral and sexual estrangement brilliantly captures the disturbing undercurrents of modern politics and culture. In this haunting novel, distinctions are eroded between oppressor and oppressed, perpetrator and victim, narcissism and anonymity. Kosinski portrays men and women both aroused and desensitized by an environment that disdains the individual and seeks control over the imagination in his unforgettable and immensely provocative work.",0.374017,0.438413,0.027366,0.146888,0.057995,3,https://whatdoido.kro.kr/movie/11021.jpg,,
11037,"Frankenstein, or the Modern Prometheus","Mary Wollstonecraft Shelley,Margaret Brantley","began writing,when she was only eighteen. At once a Gothic thriller, a passionate romance, and a cautionary tale about the dangers of science,,tells the story of committed science student Victor Frankenstein. Obsessed with discovering the cause of generation and life and bestowing animation upon lifeless matter, Frankenstein assembles,began writing,when she was only eighteen. At once a Gothic thriller, a passionate romance, and a cautionary tale about the dangers of science,,tells the story of committed science student Victor Frankenstein. Obsessed with discovering the cause of generation and life and bestowing animation upon lifeless matter, Frankenstein assembles a human being from stolen body parts but; upon bringing it to life, he recoils in horror at the creature's hideousness. Tormented by isolation and loneliness, the once-innocent creature turns to evil and unleashes a campaign of murderous revenge against his creator, Frankenstein.,, an instant bestseller and an important ancestor of both the horror and science fiction genres, not only tells a terrifying story, but also raises profound, disturbing questions about the very nature of life and the place of humankind within the cosmos: What does it mean to be human? What responsibilities do we have to each other? How far can we go in tampering with Nature? In our age, filled with news of organ donation genetic engineering, and bio-terrorism, these questions are more relevant than ever.",0.746357,0.122018,0.145417,0.02908,0.040353,1,https://whatdoido.kro.kr/movie/11037.jpg,,
11043,Mary Shelley,"Miranda Seymour,Jane MacFarlane","A New York Times Notable Book of the Year and a Washington Post Best Book of 2001, Mary Shelley has been called \a harrowing life, wonderfully retold\ The Washington Post. This \splendid biography\ The New Yorker gracefully moves through the dramatic life of the woman behind history's most legendary monster. A daughter of Mary Wollstonecraft, author of the daring A Vin,A New York Times Notable Book of the Year and a Washington Post Best Book of 2001, Mary Shelley has been called \a harrowing life, wonderfully retold\ The Washington Post. This \splendid biography\ The New Yorker gracefully moves through the dramatic life of the woman behind history's most legendary monster. A daughter of Mary Wollstonecraft, author of the daring A Vindication of the Rights of Woman, and the radical philosopher William Godwin, Mary Shelley grew up amid the literary and political avant-garde of early-nineteenth-century London. She escaped to Europe at seventeen with the married poet Percy Bysshe Shelley, causing a great scandal. On a famous night of eerie thunderstorms, in a villa near Lord Byron's on Lake Geneva, they told ghost stories and tales of horror, giving birth to the idea of Frankenstein, a monster who has haunted imaginations for nearly two hundred years. The Mary we meet here, brilliantly brought to life by Seymour from previously unexplored sources, is brave, generous, and impetuous. Struck by tragedy, she lost three of her four children, and when she was only twenty-four, Shelley drowned off the coast of Italy. As Henry Carrigan of Library Journal said, this is \one of the finest and most significant literary biographies of recent years.\ \Miranda Seymour's biography of Mary Shelley provides a thoughtfully considered, lifelike portrait of a complex, often misunderstood character.\ -- Merle Rubin, Los Angeles Times \[Miranda Seymour] has vivid narrative gifts and a perceptive understanding of the main personalities.\ -- Claude Rawson, The New York Times Book Review \Mary Shelley is the most dazzling biography of a female writer to have come my way for a decade.\ -- Jackie Wullschlager, Financial Times",0.55621,0.625468,0.112707,0.062084,0.095294,4,https://whatdoido.kro.kr/movie/11043.jpg,,
11066,Beautiful Child,Nicky Silver,"How do we love someone who falls outside our moral code?,presents Harry and Nan, a couple whose marriage has become a comfortable battleground of witty barbs and infidelity. Everything they think they know, however, is called into question when their son, Isaac, an art teacher and painter, comes for lunch and asks if he can stay. The world's no longer safe,How do we love someone who falls outside our moral code?,presents Harry and Nan, a couple whose marriage has become a comfortable battleground of witty barbs and infidelity. Everything they think they know, however, is called into question when their son, Isaac, an art teacher and painter, comes for lunch and asks if he can stay. The world's no longer safe for Isaac, as his secrets are about to become publicÃÂhe has fallen in love, and has been having an affair, with one of his students, an eight-year-old boy named Brian. Harry and Nan search for clues, desperate to make sense of this horror, alternately looking for exoneration and punishment for what must be their fault. They want to help their son, who was, as Harry ruefully recalls, a beautiful child. They want to love him. But how? And what is their responsibility to the world and to the children in Isaac's future? Magically, this tragedy brings Harry and Nan closer together as they arrive at a decision that's terribly painful and magically restorative.",0.025226,0.843284,0.037208,0.033453,0.06553,0,https://whatdoido.kro.kr/movie/11066.jpg,,
11073,Rosencrantz and Guildenstern Are Dead,Tom Stoppard,"told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of,resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end.,told from the worm's-eye view of two minor characters, bewildered Rosencrantz and Guildenstern. Echoes of,resound, reality and illusion mix, and where fate leads heroes to a tragic but inevitable end.",0.071602,0.681658,0.049515,0.018182,0.176602,2,https://whatdoido.kro.kr/movie/11073.jpg,,
11134,The Secret House,David Bodanis,"Mysterious, alluring and gripping, The Secret House shows us the world we live in but never see, all the invisible, inaudible life that goes on every minute in our homes. Through miraculous photographic techniques, minute life-forms, electrostatic footprints and more are captured in breathtaking detail. 50 four-color and 34 black-and-white illustrations.",0.269106,0.551915,0.060849,0.009963,0.0298,3,https://whatdoido.kro.kr/movie/11134.jpg,,
11135,The Secret House,David Bodanis,"Mysterious, alluring and gripping, The Secret House shows us the world we live in but never see, all the invisible, inaudible life that goes on every minute in our homes. Through miraculous photographic techniques, minute life-forms, electrostatic footprints and more are captured in breathtaking detail. 50 four-color and 34 black-and-white illustrations.",0.269106,0.551915,0.060849,0.009963,0.0298,3,https://whatdoido.kro.kr/movie/11135.jpg,,
11178,Divine Intimacy V3,Gabriel of St Mary Magdalen,"Divine Intimacy is considered a classic throughout the Christian world, a work prepared with loving and conscientious labor by one of the great Catholic teachers of our time. This revision of his famous works vibrates with the freshness of the springtime of grace stirred up by Vatican II and inspired by the renewed impulse to a more vital return to Sacred Scripture. Of all,Divine Intimacy is considered a classic throughout the Christian world, a work prepared with loving and conscientious labor by one of the great Catholic teachers of our time. This revision of his famous works vibrates with the freshness of the springtime of grace stirred up by Vatican II and inspired by the renewed impulse to a more vital return to Sacred Scripture. Of all the books of meditation available today, this series is the most practical, liturgically and spiritually formative, and helpful for true communion with God.",0.120661,0.646737,0.020219,0.075898,0.16905,3,https://whatdoido.kro.kr/movie/11178.jpg,,
11246,Orlando,Virginia Woolf,"Virginia Woolf's,'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first lo,Virginia Woolf's,'The longest and most charming love letter in literature', playfully constructs the figure of Orlando as the fictional embodiment of Woolf's close friend and lover, Vita Sackville-West. Spanning three centuries, the novel opens as Orlando, a young nobleman in Elizabeth's England, awaits a visit from the Queen and traces his experience with first love as England under James I lies locked in the embrace of the Great Frost. At the midpoint of the novel, Orlando, now an ambassador in Constantinople, awakes to find that he is now a woman, and the novel indulges in farce and irony to consider the roles of women in the 18th and 19th centuries. As the novel ends in 1928, a year consonant with full suffrage for women. Orlando, now a wife and mother, stands poised at the brink of a future that holds new hope and promise for women.",0.107513,0.660321,0.047039,0.11695,0.051936,3,https://whatdoido.kro.kr/movie/11246.jpg,,
11257,Three Guineas,"Virginia Woolf,Mark Hussey,Jane Marcus","The author received three separate requests for a gift of one guinea-one for a women?s college building fund, one for a society promoting the employment of professional women, and one to help prevent war and ?protect culture, and intellectual liberty.??This book is a threefold answer to these requests-and a statement of feminine purpose.",0.019129,0.877414,0.009468,0.00686,0.034693,2,https://whatdoido.kro.kr/movie/11257.jpg,,
11407,Middlemarch,"George Eliot,Michel Faber,Doreen Roberts","Taking place in the years leading up to the First Reform Bill of 1832,,explores nearly every subject of concern to modern life: art, religion, science, politics, self, society, human relationships. Among her characters are some of the most remarkable portraits in English literature: Dorothea Brooke, the heroine, idealistic but naive; Rosamond Vincy, beautiful a,Taking place in the years leading up to the First Reform Bill of 1832,,explores nearly every subject of concern to modern life: art, religion, science, politics, self, society, human relationships. Among her characters are some of the most remarkable portraits in English literature: Dorothea Brooke, the heroine, idealistic but naive; Rosamond Vincy, beautiful and egoistic: Edward Casaubon, the dry-as-dust scholar: Tertius Lydgate, the brilliant but morally-flawed physician: the passionate artist Will Ladislaw: and Fred Vincey and Mary Garth, childhood sweethearts whose charming courtship is one of the many humorous elements in the novel's rich comic vein.",0.203476,0.667014,0.06887,0.029928,0.043654,3,https://whatdoido.kro.kr/movie/11407.jpg,,
11460,Beowulf,"Unknown,Burton Raffel","Song of the Battle and Kings,is the earliest extant poem in a modern European language. It was composed in England four centuries before the Norman Conquest. As a social document this great epic poem is invaluable- reflecting a feudal, newly Christian world of heroes and monsters, blood and victory, life and death. As a work of art it is quite unique;,rings,Song of the Battle and Kings,is the earliest extant poem in a modern European language. It was composed in England four centuries before the Norman Conquest. As a social document this great epic poem is invaluable- reflecting a feudal, newly Christian world of heroes and monsters, blood and victory, life and death. As a work of art it is quite unique;,rings with a beaut, power, and artistry that have kept it alive for more than twelve centuries. The noble simplicity of,'s anonymous Anglo-Saxon singer is recaptured in this vivid translation by Burton Raffel.",0.095274,0.769863,0.05691,0.007646,0.087107,3,https://whatdoido.kro.kr/movie/11460.jpg,,
11461,Beowulf,"Unknown,Burton Raffel","Song of the Battle and Kings,is the earliest extant poem in a modern European language. It was composed in England four centuries before the Norman Conquest. As a social document this great epic poem is invaluable- reflecting a feudal, newly Christian world of heroes and monsters, blood and victory, life and death. As a work of art it is quite unique;,rings,Song of the Battle and Kings,is the earliest extant poem in a modern European language. It was composed in England four centuries before the Norman Conquest. As a social document this great epic poem is invaluable- reflecting a feudal, newly Christian world of heroes and monsters, blood and victory, life and death. As a work of art it is quite unique;,rings with a beaut, power, and artistry that have kept it alive for more than twelve centuries. The noble simplicity of,'s anonymous Anglo-Saxon singer is recaptured in this vivid translation by Burton Raffel.",0.269672,0.523915,0.061947,0.050277,0.07027,3,https://whatdoido.kro.kr/movie/11461.jpg,,
